,Gu_code,X,Y,light_num,cross_num,subway_num,school_num,land_value,center_div,island,limit_vel,road_num,road_size,load_length,acc_num
461,FF,129.104739000 ,35.204899090 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,1406618.181000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.333000000 ,13.000000000 ,980.667000000 ,9.000000000 
462,FF,129.069550800 ,35.205692210 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,2190743.750000000 ,0.000000000 ,1.000000000 ,56.667000000 ,1.333000000 ,11.250000000 ,914.750000000 ,47.000000000 
463,FF,129.083449900 ,35.108742210 ,13.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,491844.444400000 ,1.000000000 ,0.000000000 ,56.667000000 ,2.333000000 ,36.000000000 ,2191.000000000 ,7.000000000 
464,FF,129.112003400 ,35.119659710 ,16.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,2931372.727000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,17.333000000 ,1641.333000000 ,45.000000000 
465,FF,129.098739100 ,35.121354180 ,13.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,590505.882300000 ,0.000000000 ,7.000000000 ,45.714000000 ,1.714000000 ,24.000000000 ,3301.667000000 ,30.000000000 
466,FF,129.093664100 ,35.128803150 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,785368.421000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.500000000 ,19.000000000 ,1199.000000000 ,10.000000000 
467,FF,129.072277900 ,35.136580650 ,12.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,1843745.833000000 ,0.000000000 ,0.000000000 ,56.667000000 ,2.667000000 ,20.000000000 ,4260.500000000 ,39.000000000 
468,FF,129.071147500 ,35.139604710 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,2291536.363000000 ,0.000000000 ,0.000000000 ,55.000000000 ,1.500000000 ,11.600000000 ,626.400000000 ,14.000000000 
469,FF,129.066738600 ,35.142814810 ,13.000000000 ,1.000000000 ,0.000000000 ,3.000000000 ,1922874.193000000 ,1.000000000 ,0.000000000 ,62.500000000 ,2.500000000 ,20.250000000 ,888.250000000 ,41.000000000 
470,FF,129.076907000 ,35.143967560 ,6.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,1035977.777000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.000000000 ,7.800000000 ,391.400000000 ,20.000000000 
471,FF,129.076322600 ,35.144626060 ,12.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,866030.000000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,6.143000000 ,374.429000000 ,12.000000000 
472,FF,129.012497500 ,35.228889960 ,11.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,883795.000000000 ,0.000000000 ,0.000000000 ,45.000000000 ,2.500000000 ,26.000000000 ,4093.000000000 ,49.000000000 
473,FF,129.010298300 ,35.231605150 ,8.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,1621100.000000000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.500000000 ,17.500000000 ,1438.500000000 ,8.000000000 
474,FF,129.010738800 ,35.234185310 ,16.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,3969825.000000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.800000000 ,19.000000000 ,1571.500000000 ,20.000000000 
475,FF,129.138928700 ,35.168930930 ,10.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,586910.000000000 ,1.000000000 ,2.000000000 ,60.000000000 ,2.556000000 ,33.333000000 ,7004.667000000 ,67.000000000 
476,FF,129.195529000 ,35.179198370 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,194554.000000000 ,2.000000000 ,0.000000000 ,55.000000000 ,2.000000000 ,22.500000000 ,10146.000000000 ,3.000000000 
477,FF,129.196406400 ,35.179776620 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,424861.904700000 ,1.000000000 ,0.000000000 ,55.000000000 ,2.000000000 ,18.000000000 ,7632.500000000 ,2.000000000 
478,FF,129.124689600 ,35.219014220 ,10.000000000 ,2.000000000 ,1.000000000 ,0.000000000 ,463854.166600000 ,0.000000000 ,0.000000000 ,55.000000000 ,2.000000000 ,14.667000000 ,6646.333000000 ,15.000000000 
479,FF,129.146241000 ,35.225806310 ,11.000000000 ,0.000000000 ,1.000000000 ,1.000000000 ,840531.578900000 ,0.000000000 ,0.000000000 ,60.000000000 ,2.500000000 ,14.333000000 ,5912.667000000 ,25.000000000 
480,FF,129.149750200 ,35.230238960 ,13.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,797508.571400000 ,0.000000000 ,2.000000000 ,42.500000000 ,1.750000000 ,14.500000000 ,5055.500000000 ,19.000000000 
481,FF,129.149279600 ,35.158298150 ,20.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,4472571.428000000 ,0.000000000 ,0.000000000 ,53.333000000 ,2.000000000 ,25.000000000 ,4024.000000000 ,40.000000000 
482,FF,129.163414100 ,35.160906020 ,14.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,4505636.363000000 ,0.000000000 ,0.000000000 ,46.667000000 ,1.667000000 ,18.000000000 ,2188.000000000 ,32.000000000 
483,FF,129.141801600 ,35.160983150 ,8.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,2218000.000000000 ,0.000000000 ,0.000000000 ,60.000000000 ,2.500000000 ,18.500000000 ,2118.500000000 ,27.000000000 
484,FF,129.163856800 ,35.161283840 ,13.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,4613307.692000000 ,0.000000000 ,0.000000000 ,55.000000000 ,2.500000000 ,13.333000000 ,1558.667000000 ,42.000000000 
485,FF,129.179145200 ,35.165274370 ,5.000000000 ,1.000000000 ,0.000000000 ,2.000000000 ,1195100.000000000 ,0.000000000 ,0.000000000 ,45.000000000 ,2.000000000 ,22.500000000 ,1224.000000000 ,16.000000000 
486,FF,129.171743500 ,35.166325620 ,21.000000000 ,2.000000000 ,1.000000000 ,1.000000000 ,1912141.666000000 ,0.000000000 ,1.000000000 ,50.000000000 ,1.667000000 ,25.000000000 ,4024.000000000 ,20.000000000 
487,FF,129.172302700 ,35.166776960 ,7.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1260457.142000000 ,0.000000000 ,1.000000000 ,60.000000000 ,3.000000000 ,27.500000000 ,9604.000000000 ,21.000000000 
488,FF,129.173588600 ,35.167772120 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1309920.000000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,18.333000000 ,5292.333000000 ,14.000000000 
489,FF,129.173678800 ,35.174709520 ,7.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,2150881.250000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,12.250000000 ,880.000000000 ,14.000000000 
490,FF,128.968020100 ,35.050094210 ,13.000000000 ,3.000000000 ,1.000000000 ,1.000000000 ,741533.333300000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.500000000 ,17.500000000 ,1434.500000000 ,18.000000000 
491,FF,128.972094300 ,35.058983060 ,8.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,911737.837800000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,15.333000000 ,4018.333000000 ,11.000000000 
492,FF,128.980666100 ,35.060165430 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1312127.272000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.000000000 ,10.000000000 ,471.000000000 ,4.000000000 
493,FF,128.983593400 ,35.062272340 ,0.000000000 ,0.000000000 ,0.000000000 ,3.000000000 ,783864.285700000 ,0.000000000 ,0.000000000 ,43.333000000 ,1.667000000 ,16.000000000 ,1304.000000000 ,18.000000000 
494,FF,128.986393900 ,35.063931560 ,0.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,691350.000000000 ,0.000000000 ,0.000000000 ,35.000000000 ,1.000000000 ,16.000000000 ,1661.000000000 ,8.000000000 
495,FF,128.982185700 ,35.084953400 ,4.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,907009.090900000 ,0.000000000 ,0.000000000 ,55.000000000 ,2.500000000 ,21.667000000 ,4042.000000000 ,37.000000000 
496,FF,129.005010800 ,35.087399460 ,12.000000000 ,3.000000000 ,0.000000000 ,1.000000000 ,503616.666600000 ,1.000000000 ,1.000000000 ,52.000000000 ,2.000000000 ,20.333000000 ,2705.000000000 ,72.000000000 
497,FF,128.966947700 ,35.087600210 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,767414.285700000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,12.500000000 ,758.000000000 ,2.000000000 
498,FF,128.961040400 ,35.097867740 ,11.000000000 ,1.000000000 ,0.000000000 ,3.000000000 ,554600.000000000 ,0.000000000 ,0.000000000 ,40.000000000 ,2.000000000 ,18.500000000 ,2289.500000000 ,39.000000000 
499,FF,128.958352100 ,35.103706990 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1096910.000000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,18.000000000 ,3276.000000000 ,19.000000000 
500,FF,129.007529100 ,35.104851650 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,718056.250000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.000000000 ,6.500000000 ,1664.167000000 ,6.000000000 
501,FF,129.108393800 ,35.214155460 ,15.000000000 ,2.000000000 ,1.000000000 ,0.000000000 ,2010357.142000000 ,0.000000000 ,0.000000000 ,47.500000000 ,2.250000000 ,15.667000000 ,8614.667000000 ,90.000000000 
502,FF,129.092297800 ,35.237901990 ,7.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,2529000.000000000 ,0.000000000 ,0.000000000 ,60.000000000 ,2.000000000 ,17.667000000 ,8797.333000000 ,52.000000000 
503,FF,129.092658500 ,35.273769840 ,0.000000000 ,0.000000000 ,1.000000000 ,3.000000000 ,1813864.285000000 ,0.000000000 ,0.000000000 ,53.333000000 ,2.000000000 ,22.000000000 ,13511.000000000 ,17.000000000 
504,FF,129.104867500 ,35.213202120 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,1220306.896000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.500000000 ,7.500000000 ,357.750000000 ,16.000000000 
505,FF,129.102321500 ,35.216904710 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1133270.833000000 ,0.000000000 ,0.000000000 ,47.500000000 ,1.500000000 ,7.750000000 ,847.750000000 ,18.000000000 
506,FF,129.111833400 ,35.219365270 ,12.000000000 ,3.000000000 ,0.000000000 ,1.000000000 ,1328960.000000000 ,0.000000000 ,0.000000000 ,53.333000000 ,1.667000000 ,10.000000000 ,3728.500000000 ,16.000000000 
507,FF,129.094804000 ,35.220430120 ,7.000000000 ,0.000000000 ,0.000000000 ,3.000000000 ,729233.333300000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,10.500000000 ,1392.500000000 ,9.000000000 
508,FF,129.091114600 ,35.222132430 ,9.000000000 ,2.000000000 ,0.000000000 ,2.000000000 ,1283672.727000000 ,0.000000000 ,0.000000000 ,46.667000000 ,1.000000000 ,6.600000000 ,695.200000000 ,18.000000000 
509,FF,129.081914000 ,35.224422870 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,2354034.285000000 ,0.000000000 ,1.000000000 ,55.000000000 ,1.000000000 ,13.833000000 ,2857.667000000 ,38.000000000 
510,FF,129.091541900 ,35.224741990 ,6.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,2283523.809000000 ,0.000000000 ,0.000000000 ,53.333000000 ,1.333000000 ,10.000000000 ,1394.500000000 ,16.000000000 
511,FF,129.092160100 ,35.228489400 ,6.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,1698784.210000000 ,0.000000000 ,0.000000000 ,46.667000000 ,1.333000000 ,9.333000000 ,751.000000000 ,34.000000000 
512,FF,129.084450200 ,35.229020210 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,2846806.451000000 ,0.000000000 ,0.000000000 ,47.500000000 ,1.500000000 ,12.000000000 ,4079.000000000 ,23.000000000 
513,FF,129.093893200 ,35.229639990 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1080534.375000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.000000000 ,9.000000000 ,354.500000000 ,1.000000000 
514,FF,129.089597000 ,35.230206370 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,2251655.555000000 ,0.000000000 ,1.000000000 ,55.000000000 ,1.000000000 ,11.667000000 ,989.333000000 ,14.000000000 
515,FF,129.089237000 ,35.233535150 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1803421.052000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.000000000 ,8.000000000 ,790.500000000 ,5.000000000 
516,FF,129.086506000 ,35.237979650 ,10.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,2482689.473000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,10.400000000 ,1879.000000000 ,52.000000000 
517,FF,129.088075300 ,35.249411680 ,17.000000000 ,3.000000000 ,0.000000000 ,2.000000000 ,2202727.777000000 ,0.000000000 ,0.000000000 ,46.667000000 ,2.000000000 ,13.333000000 ,2797.333000000 ,24.000000000 
518,FF,129.084069200 ,35.258590710 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1662237.826000000 ,0.000000000 ,0.000000000 ,43.333000000 ,1.333000000 ,15.000000000 ,2104.500000000 ,1.000000000 
519,FF,128.861133100 ,35.132568930 ,11.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,127800.000000000 ,0.000000000 ,4.000000000 ,65.000000000 ,3.500000000 ,37.500000000 ,10139.000000000 ,26.000000000 
520,FF,128.901140900 ,35.175994990 ,5.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,255447.058800000 ,1.000000000 ,1.000000000 ,75.000000000 ,2.500000000 ,28.806000000 ,6218.441000000 ,5.000000000 
521,FF,128.901252000 ,35.196051340 ,17.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,501756.250000000 ,0.000000000 ,2.000000000 ,40.000000000 ,1.667000000 ,14.600000000 ,4959.000000000 ,9.000000000 
522,FF,128.839470300 ,35.083643370 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,229200.000000000 ,0.000000000 ,0.000000000 ,60.000000000 ,1.333000000 ,21.250000000 ,12132.500000000 ,2.000000000 
523,FF,128.877444100 ,35.084596870 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1020480.000000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,13.000000000 ,465.667000000 ,2.000000000 
524,FF,128.839464200 ,35.085685490 ,18.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,432000.000000000 ,1.000000000 ,0.000000000 ,60.000000000 ,2.000000000 ,26.667000000 ,5111.667000000 ,24.000000000 
525,FF,128.849230600 ,35.087853150 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,497762.500000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,17.500000000 ,550.500000000 ,5.000000000 
526,FF,128.877449400 ,35.088998460 ,15.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,333677.777700000 ,0.000000000 ,0.000000000 ,65.000000000 ,2.500000000 ,35.003000000 ,4010.000000000 ,16.000000000 
527,FF,128.862072800 ,35.090084240 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,477471.428500000 ,0.000000000 ,0.000000000 ,55.000000000 ,1.500000000 ,17.500000000 ,963.000000000 ,6.000000000 
528,FF,128.859188200 ,35.090085590 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,533150.000000000 ,0.000000000 ,0.000000000 ,55.000000000 ,1.500000000 ,20.000000000 ,962.500000000 ,1.000000000 
529,FF,128.862066200 ,35.092593520 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,519955.555500000 ,0.000000000 ,0.000000000 ,55.000000000 ,1.500000000 ,17.500000000 ,948.000000000 ,3.000000000 
530,FF,128.842715400 ,35.095633740 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,477800.000000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,20.000000000 ,800.000000000 ,7.000000000 
531,FF,128.867071800 ,35.096747060 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,435733.333300000 ,0.000000000 ,0.000000000 ,55.000000000 ,2.000000000 ,20.000000000 ,2853.000000000 ,1.000000000 
532,FF,128.852563000 ,35.098007020 ,16.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,435222.222200000 ,0.000000000 ,0.000000000 ,55.000000000 ,1.500000000 ,25.000000000 ,1928.000000000 ,3.000000000 
533,FF,128.964241600 ,35.195069400 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,131100.000000000 ,1.000000000 ,0.000000000 ,60.000000000 ,2.500000000 ,36.120000000 ,15305.000000000 ,3.000000000 
534,FF,128.923204500 ,35.099203200 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,602260.000000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.500000000 ,28.324000000 ,2458.443000000 ,1.000000000 
535,FF,128.923727400 ,35.102539530 ,0.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,1068453.846000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.500000000 ,20.208000000 ,1350.199000000 ,1.000000000 
536,FF,128.899461200 ,35.086672300 ,14.000000000 ,3.000000000 ,0.000000000 ,1.000000000 ,722314.285700000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.500000000 ,17.500000000 ,1242.000000000 ,8.000000000 
537,FF,128.899466000 ,35.081991270 ,16.000000000 ,4.000000000 ,0.000000000 ,2.000000000 ,717328.571400000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.500000000 ,17.500000000 ,1229.500000000 ,7.000000000 
538,FF,128.955374200 ,35.165275720 ,20.000000000 ,4.000000000 ,1.000000000 ,0.000000000 ,1172428.571000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.500000000 ,26.667000000 ,499.430000000 ,2.000000000 
539,FF,129.079984700 ,35.195670520 ,10.000000000 ,0.000000000 ,1.000000000 ,3.000000000 ,1611166.666000000 ,0.000000000 ,2.000000000 ,60.000000000 ,3.000000000 ,22.000000000 ,10360.667000000 ,49.000000000 
540,FF,129.107149200 ,35.184521180 ,20.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,2092646.153000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.750000000 ,16.000000000 ,1955.667000000 ,71.000000000 
541,FF,129.107203900 ,35.187869590 ,22.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,2483658.333000000 ,0.000000000 ,3.000000000 ,50.000000000 ,2.000000000 ,25.000000000 ,2213.333000000 ,62.000000000 
542,FF,129.074269700 ,35.190837240 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,3184121.428000000 ,0.000000000 ,0.000000000 ,55.000000000 ,1.500000000 ,12.000000000 ,189.667000000 ,3.000000000 
543,FF,129.089432700 ,35.192089210 ,12.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,1516780.000000000 ,0.000000000 ,6.000000000 ,50.000000000 ,2.000000000 ,22.500000000 ,9425.000000000 ,42.000000000 
544,FF,129.118690900 ,35.154758210 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,3819318.181000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.500000000 ,10.059000000 ,354.500000000 ,23.000000000 
545,FF,129.128934400 ,35.160375930 ,1.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,858380.952300000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,11.750000000 ,2145.250000000 ,10.000000000 
546,FF,129.130923500 ,35.161104840 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1205033.333000000 ,0.000000000 ,0.000000000 ,47.500000000 ,1.500000000 ,19.000000000 ,3023.000000000 ,10.000000000 
547,FF,128.971574500 ,35.124802370 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,675774.509800000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,7.750000000 ,324.250000000 ,1.000000000 
548,FF,128.969752400 ,35.145448770 ,7.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,913000.000000000 ,0.000000000 ,1.000000000 ,50.000000000 ,2.667000000 ,44.000000000 ,17497.000000000 ,12.000000000 
549,FF,129.002859900 ,35.150493120 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,2584126.086000000 ,1.000000000 ,0.000000000 ,60.000000000 ,2.667000000 ,26.333000000 ,5483.667000000 ,33.000000000 
550,FF,129.005950600 ,35.150756430 ,11.000000000 ,1.000000000 ,1.000000000 ,1.000000000 ,1138984.000000000 ,1.000000000 ,0.000000000 ,55.000000000 ,3.000000000 ,18.250000000 ,4193.750000000 ,61.000000000 
551,FF,129.016252300 ,35.151661240 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1817257.894000000 ,1.000000000 ,0.000000000 ,55.000000000 ,3.000000000 ,30.000000000 ,4550.000000000 ,19.000000000 
552,FF,128.974253600 ,35.157891120 ,8.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,386400.000000000 ,0.000000000 ,0.000000000 ,55.000000000 ,2.500000000 ,27.000000000 ,8801.000000000 ,22.000000000 
553,FF,128.988808200 ,35.166639990 ,12.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,563753.333300000 ,1.000000000 ,0.000000000 ,46.667000000 ,1.667000000 ,27.500000000 ,6631.500000000 ,28.000000000 
554,FF,128.977332200 ,35.168041960 ,3.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,895440.000000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,10.000000000 ,1992.000000000 ,6.000000000 
555,FF,128.988477300 ,35.178686430 ,10.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,413500.000000000 ,1.000000000 ,1.000000000 ,45.000000000 ,2.000000000 ,25.500000000 ,6264.500000000 ,40.000000000 
556,FF,128.979184400 ,35.157145290 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1463223.529000000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.000000000 ,6.500000000 ,322.250000000 ,3.000000000 
557,GG,129.027822000 ,35.099431810 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,9367283.505000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,10.250000000 ,854.000000000 ,28.000000000 
558,GG,129.022300400 ,35.107412500 ,23.000000000 ,5.000000000 ,0.000000000 ,1.000000000 ,1481961.363000000 ,0.000000000 ,5.000000000 ,55.000000000 ,3.000000000 ,24.750000000 ,3305.000000000 ,67.000000000 
559,GG,129.022005200 ,35.080091070 ,13.000000000 ,2.000000000 ,0.000000000 ,1.000000000 ,664654.347800000 ,0.000000000 ,0.000000000 ,62.500000000 ,3.000000000 ,18.500000000 ,890.250000000 ,49.000000000 
560,GG,129.019254500 ,35.078642340 ,8.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,488431.578900000 ,1.000000000 ,4.000000000 ,54.000000000 ,2.200000000 ,22.667000000 ,1776.000000000 ,34.000000000 
561,GG,129.017776000 ,35.079644810 ,8.000000000 ,1.000000000 ,0.000000000 ,2.000000000 ,740013.157800000 ,2.000000000 ,1.000000000 ,45.000000000 ,1.500000000 ,9.750000000 ,810.750000000 ,15.000000000 
562,GG,129.021436300 ,35.082915680 ,0.000000000 ,0.000000000 ,0.000000000 ,3.000000000 ,685171.428500000 ,1.000000000 ,1.000000000 ,46.667000000 ,1.000000000 ,13.500000000 ,3296.500000000 ,17.000000000 
563,GG,129.016448500 ,35.109551810 ,6.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,2659702.702000000 ,0.000000000 ,0.000000000 ,47.500000000 ,1.500000000 ,14.667000000 ,1006.000000000 ,27.000000000 
564,GG,129.040548400 ,35.116831150 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,4902455.555000000 ,1.000000000 ,0.000000000 ,55.000000000 ,2.500000000 ,15.250000000 ,6717.000000000 ,35.000000000 
565,GG,129.041959500 ,35.119287460 ,9.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,2702926.666000000 ,0.000000000 ,1.000000000 ,42.500000000 ,2.000000000 ,18.000000000 ,7071.000000000 ,42.000000000 
566,GG,129.042322700 ,35.119946840 ,10.000000000 ,2.000000000 ,1.000000000 ,0.000000000 ,2978888.888000000 ,0.000000000 ,1.000000000 ,55.000000000 ,3.000000000 ,25.500000000 ,13142.000000000 ,51.000000000 
567,GG,129.044485700 ,35.123952400 ,12.000000000 ,2.000000000 ,0.000000000 ,2.000000000 ,3530875.000000000 ,2.000000000 ,0.000000000 ,55.000000000 ,3.000000000 ,25.500000000 ,13133.500000000 ,34.000000000 
568,GG,129.039595700 ,35.123011900 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1806165.822000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.000000000 ,9.000000000 ,359.500000000 ,18.000000000 
569,GG,129.058555600 ,35.129650210 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,605800.000000000 ,1.000000000 ,1.000000000 ,57.500000000 ,3.750000000 ,50.000000000 ,3400.000000000 ,21.000000000 
570,GG,129.059963000 ,35.129775090 ,14.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,564660.000000000 ,1.000000000 ,3.000000000 ,55.714000000 ,3.714000000 ,40.000000000 ,2626.500000000 ,31.000000000 
571,GG,129.059359600 ,35.137955120 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,4368659.259000000 ,0.000000000 ,0.000000000 ,53.333000000 ,2.000000000 ,20.200000000 ,559.800000000 ,18.000000000 
572,GG,129.066526800 ,35.069413370 ,0.000000000 ,0.000000000 ,0.000000000 ,3.000000000 ,545675.000000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.500000000 ,12.667000000 ,2234.333000000 ,3.000000000 
573,GG,129.069433600 ,35.071562900 ,1.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,670776.363600000 ,0.000000000 ,0.000000000 ,37.500000000 ,1.250000000 ,8.500000000 ,421.750000000 ,4.000000000 
574,GG,129.068179000 ,35.075461900 ,0.000000000 ,0.000000000 ,0.000000000 ,3.000000000 ,880521.428500000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.000000000 ,11.000000000 ,2058.500000000 ,18.000000000 
575,GG,129.072970700 ,35.077867560 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,642781.818100000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,15.250000000 ,5815.250000000 ,8.000000000 
576,GG,129.074199200 ,35.080604960 ,6.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,168626.086900000 ,1.000000000 ,0.000000000 ,45.000000000 ,1.500000000 ,16.500000000 ,5915.000000000 ,8.000000000 
577,GG,129.041282100 ,35.082956270 ,11.000000000 ,2.000000000 ,0.000000000 ,2.000000000 ,835468.181800000 ,0.000000000 ,0.000000000 ,48.000000000 ,1.200000000 ,10.286000000 ,863.943000000 ,4.000000000 
